full_name,year,month,total_spending,gender,zip,job,age
Kathleen Jordan,2022,8,6386.66,0,105,22,67
Kathleen Jordan,2022,9,5206.71,0,105,22,67
Kathleen Jordan,2022,10,6687.38,0,105,22,67
Kathleen Jordan,2022,11,7156.6,0,105,22,67
Kathleen Jordan,2022,12,12354.72,0,105,22,67
Kathleen Reyes,2019,1,5347.55,0,868,443,28
Kathleen Reyes,2019,2,4086.92,0,868,443,28
Kathleen Reyes,2019,3,6153.76,0,868,443,28
Kathleen Reyes,2019,4,7396.41,0,868,443,28
Kathleen Reyes,2019,5,6542.69,0,868,443,28
Kathleen Reyes,2019,6,8286.32,0,868,443,28
Kathleen Reyes,2019,7,7260.4800000000005,0,868,443,28
Kathleen Reyes,2019,8,8742.11,0,868,443,28
Kathleen Reyes,2019,9,6634.68,0,868,443,28
Kathleen Reyes,2019,10,5990.16,0,868,443,28
Kathleen Reyes,2019,11,8013.27,0,868,443,28
Kathleen Reyes,2019,12,12499.91,0,868,443,28
Kathleen Reyes,2020,1,5108.18,0,868,443,28
Kathleen Reyes,2020,2,3244.44,0,868,443,28
Kathleen Reyes,2020,3,5727.62,0,868,443,28
Kathleen Reyes,2020,4,3194.17,0,868,443,28
Kathleen Reyes,2020,5,4359.16,0,868,443,28
Kathleen Reyes,2020,6,4727.91,0,868,443,28
Kathleen Reyes,2020,7,5337.14,0,868,443,28
Kathleen Reyes,2020,8,4580.73,0,868,443,28
Kathleen Reyes,2020,9,2666.31,0,868,443,28
Kathleen Reyes,2020,10,4588.88,0,868,443,28
Kathleen Reyes,2020,11,6671.69,0,868,443,28
Kathleen Reyes,2020,12,9532.2,0,868,443,28
Kathleen Reyes,2021,1,3530.89,0,868,443,28
Kathleen Reyes,2021,2,1444.0,0,868,443,28
Kathleen Reyes,2021,3,2688.27,0,868,443,28
Kathleen Reyes,2021,4,2819.48,0,868,443,28
Kathleen Reyes,2021,5,4587.94,0,868,443,28
Kathleen Reyes,2021,6,3753.88,0,868,443,28
Kathleen Reyes,2021,7,4557.47,0,868,443,28
Kathleen Reyes,2021,8,5378.46,0,868,443,28
Kathleen Reyes,2021,9,3334.18,0,868,443,28
Kathleen Reyes,2021,10,4028.07,0,868,443,28
Kathleen Reyes,2021,11,3648.83,0,868,443,28
Kathleen Reyes,2021,12,9561.84,0,868,443,28
Kathleen Reyes,2022,1,10173.36,0,868,443,28
Kathleen Reyes,2022,2,8707.72,0,868,443,28
Kathleen Reyes,2022,3,12408.22,0,868,443,28
Kathleen Reyes,2022,4,10693.61,0,868,443,28
Kathleen Reyes,2022,5,13327.85,0,868,443,28
Kathleen Reyes,2022,6,10714.57,0,868,443,28
Kathleen Reyes,2022,7,16075.09,0,868,443,28
Kathleen Reyes,2022,8,10560.48,0,868,443,28
Kathleen Reyes,2022,9,9368.71,0,868,443,28
Kathleen Reyes,2022,10,12436.35,0,868,443,28
Kathleen Reyes,2022,11,10176.31,0,868,443,28
Kathleen Reyes,2022,12,17745.01,0,868,443,28
Kathryn Hamilton,2022,1,3149.15,0,234,234,57
Kathryn Hamilton,2022,2,5180.18,0,234,234,57
Kathryn Hamilton,2022,3,4851.01,0,234,234,57
Kathryn Hamilton,2022,4,2473.92,0,234,234,57
Kathryn Hamilton,2022,5,6551.51,0,234,234,57
Kathryn Hamilton,2022,6,5150.46,0,234,234,57
Kathryn Hamilton,2022,7,3543.64,0,234,234,57
Kathryn Hamilton,2022,8,3438.9,0,234,234,57
Kathryn Hamilton,2022,9,3047.56,0,234,234,57
Kathryn Hamilton,2022,10,2997.08,0,234,234,57
Kathryn Hamilton,2022,11,8171.49,0,234,234,57
Kathryn Hamilton,2022,12,6515.08,0,234,234,57
Kathryn Shields,2018,12,5.33,0,322,433,58
Kathryn Shields,2019,1,2192.7900000000004,0,322,433,58
Kathryn Shields,2019,2,1766.28,0,322,433,58
Kathryn Shields,2019,3,3204.2700000000004,0,322,433,58
Kathryn Shields,2019,4,1360.35,0,322,433,58
Kathryn Shields,2019,5,2768.7200000000003,0,322,433,58
Kathryn Shields,2019,6,2316.2400000000002,0,322,433,58
Kathryn Shields,2019,7,2599.15,0,322,433,58
Kathryn Shields,2019,8,2855.65,0,322,433,58
Kathryn Shields,2019,9,892.65,0,322,433,58
Kathryn Shields,2019,10,2348.73,0,322,433,58
Kathryn Shields,2019,11,2297.3199999999997,0,322,433,58
Kathryn Shields,2019,12,1766.75,0,322,433,58
Kathryn Shields,2020,1,2111.76,0,322,433,58
Kathryn Shields,2020,2,703.17,0,322,433,58
Kathryn Shields,2020,3,2640.93,0,322,433,58
Kathryn Shields,2020,4,1168.8799999999999,0,322,433,58
Kathryn Shields,2020,5,3036.98,0,322,433,58
Kathryn Shields,2020,6,3209.52,0,322,433,58
Kathryn Shields,2020,7,3012.63,0,322,433,58
Kathryn Shields,2020,8,2260.5299999999997,0,322,433,58
Kathryn Shields,2020,9,1417.51,0,322,433,58
Kathryn Shields,2020,10,2589.16,0,322,433,58
Kathryn Shields,2020,11,1871.79,0,322,433,58
Kathryn Shields,2020,12,3484.8,0,322,433,58
Kathryn Shields,2021,1,2135.61,0,322,433,58
Kathryn Shields,2021,2,1233.32,0,322,433,58
Kathryn Shields,2021,3,1487.3500000000001,0,322,433,58
Kathryn Shields,2021,4,2384.41,0,322,433,58
Kathryn Shields,2021,5,1468.11,0,322,433,58
Kathryn Shields,2021,6,2256.43,0,322,433,58
Kathryn Shields,2021,7,1888.95,0,322,433,58
Kathryn Shields,2021,8,2617.7,0,322,433,58
Kathryn Shields,2021,9,1659.36,0,322,433,58
Kathryn Shields,2021,10,1564.24,0,322,433,58
Kathryn Shields,2021,11,1581.4,0,322,433,58
Kathryn Shields,2021,12,2321.31,0,322,433,58
Kathryn Shields,2022,1,6031.98,0,322,433,58
Kathryn Shields,2022,2,4366.3,0,322,433,58
Kathryn Shields,2022,3,7609.42,0,322,433,58
Kathryn Shields,2022,4,7372.66,0,322,433,58
Kathryn Shields,2022,5,5221.78,0,322,433,58
Kathryn Shields,2022,6,6583.59,0,322,433,58
Kathryn Shields,2022,7,8373.09,0,322,433,58
Kathryn Shields,2022,8,13443.17,0,322,433,58
Kathryn Shields,2022,9,4955.45,0,322,433,58
Kathryn Shields,2022,10,7898.03,0,322,433,58
Kathryn Shields,2022,11,31550.02,0,322,433,58
Kathryn Shields,2022,12,13158.76,0,322,433,58
Kathy Bush,2018,12,283.39,0,228,71,39
Kathy Bush,2019,1,6116.08,0,228,71,39
Kathy Bush,2019,2,7997.73,0,228,71,39
Kathy Bush,2019,3,11317.26,0,228,71,39
Kathy Bush,2019,4,10951.37,0,228,71,39
Kathy Bush,2019,5,10309.47,0,228,71,39
Kathy Bush,2019,6,9883.6,0,228,71,39
Kathy Bush,2019,7,12376.68,0,228,71,39
Kathy Bush,2019,8,12666.38,0,228,71,39
Kathy Bush,2019,9,8644.81,0,228,71,39
Kathy Bush,2019,10,10327.14,0,228,71,39
Kathy Bush,2019,11,10801.87,0,228,71,39
Kathy Bush,2019,12,19877.39,0,228,71,39
Kathy Bush,2020,1,6613.44,0,228,71,39
Kathy Bush,2020,2,6670.03,0,228,71,39
Kathy Bush,2020,3,11408.02,0,228,71,39
Kathy Bush,2020,4,5002.32,0,228,71,39
Kathy Bush,2020,5,6625.6,0,228,71,39
Kathy Bush,2020,6,6363.7,0,228,71,39
Kathy Bush,2020,7,7845.58,0,228,71,39
Kathy Bush,2020,8,12950.509999999998,0,228,71,39
Kathy Bush,2020,9,4446.87,0,228,71,39
Kathy Bush,2020,10,5412.0,0,228,71,39
Kathy Bush,2020,11,8971.33,0,228,71,39
Kathy Bush,2020,12,11350.82,0,228,71,39
Kathy Bush,2021,1,5679.7,0,228,71,39
Kathy Bush,2021,2,3825.11,0,228,71,39
Kathy Bush,2021,3,7430.59,0,228,71,39
Kathy Bush,2021,4,4771.71,0,228,71,39
Kathy Bush,2021,5,4639.38,0,228,71,39
Kathy Bush,2021,6,5760.27,0,228,71,39
Kathy Bush,2021,7,6125.14,0,228,71,39
Kathy Bush,2021,8,8176.02,0,228,71,39
Kathy Bush,2021,9,6583.13,0,228,71,39
Kathy Bush,2021,10,9862.31,0,228,71,39
Kathy Bush,2021,11,5962.08,0,228,71,39
Kathy Bush,2021,12,14363.390000000001,0,228,71,39
Kathy Bush,2022,1,14270.44,0,228,71,39
Kathy Bush,2022,2,13907.199999999999,0,228,71,39
Kathy Bush,2022,3,20654.83,0,228,71,39
Kathy Bush,2022,4,23395.13,0,228,71,39
Kathy Bush,2022,5,19025.03,0,228,71,39
Kathy Bush,2022,6,22347.42,0,228,71,39
Kathy Bush,2022,7,18440.23,0,228,71,39
Kathy Bush,2022,8,17447.22,0,228,71,39
Kathy Bush,2022,9,17856.49,0,228,71,39
Kathy Bush,2022,10,12723.710000000001,0,228,71,39
Kathy Bush,2022,11,11375.09,0,228,71,39
Kathy Bush,2022,12,36123.08,0,228,71,39
Kathy Reid,2018,12,65.67999999999999,0,108,406,71
Kathy Reid,2019,1,2381.34,0,108,406,71
Kathy Reid,2019,2,2983.91,0,108,406,71
Kathy Reid,2019,3,6261.64,0,108,406,71
Kathy Reid,2019,4,2703.21,0,108,406,71
Kathy Reid,2019,5,5198.54,0,108,406,71
Kathy Reid,2019,6,6048.11,0,108,406,71
Kathy Reid,2019,7,7292.86,0,108,406,71
Kathy Reid,2019,8,5471.17,0,108,406,71
Kathy Reid,2019,9,4008.9900000000002,0,108,406,71
Kathy Reid,2019,10,4259.18,0,108,406,71
Kathy Reid,2019,11,3548.46,0,108,406,71
Kathy Reid,2019,12,7851.78,0,108,406,71
Kathy Reid,2020,1,1785.22,0,108,406,71
Kathy Reid,2020,2,2907.55,0,108,406,71
Kathy Reid,2020,3,3798.14,0,108,406,71
Kathy Reid,2020,4,6151.360000000001,0,108,406,71
Kathy Reid,2020,5,2554.73,0,108,406,71
Kathy Reid,2020,6,3776.04,0,108,406,71
Kathy Reid,2020,7,3642.03,0,108,406,71
Kathy Reid,2020,8,4157.86,0,108,406,71
Kathy Reid,2020,9,4135.9,0,108,406,71
Kathy Reid,2020,10,2642.99,0,108,406,71
Kathy Reid,2020,11,2663.13,0,108,406,71
Kathy Reid,2020,12,7218.0199999999995,0,108,406,71
Kathy Reid,2021,1,4214.58,0,108,406,71
Kathy Reid,2021,2,2314.06,0,108,406,71
Kathy Reid,2021,3,3352.6,0,108,406,71
Kathy Reid,2021,4,3701.96,0,108,406,71
Kathy Reid,2021,5,3530.54,0,108,406,71
Kathy Reid,2021,6,6130.08,0,108,406,71
Kathy Reid,2021,7,3035.34,0,108,406,71
Kathy Reid,2021,8,3914.2200000000003,0,108,406,71
Kathy Reid,2021,9,3366.0099999999998,0,108,406,71
Kathy Reid,2021,10,2928.6,0,108,406,71
Kathy Reid,2021,11,6328.25,0,108,406,71
Kathy Reid,2021,12,22208.79,0,108,406,71
Kathy Reid,2022,1,4169.76,0,108,406,71
Kathy Reid,2022,2,1410.44,0,108,406,71
Kathy Reid,2022,3,4996.33,0,108,406,71
Kathy Reid,2022,4,7744.7,0,108,406,71
Kathy Reid,2022,5,4488.04,0,108,406,71
Kathy Reid,2022,6,6481.41,0,108,406,71
Kathy Reid,2022,7,6250.84,0,108,406,71
Kathy Reid,2022,8,4819.47,0,108,406,71
Kathy Reid,2022,9,4574.37,0,108,406,71
Kathy Reid,2022,10,5036.93,0,108,406,71
Kathy Reid,2022,11,6851.57,0,108,406,71
Kathy Reid,2022,12,9567.4,0,108,406,71
Katie Lawson,2022,1,1341.06,0,427,442,57
Katie Lawson,2022,2,1040.1399999999999,0,427,442,57
Katie Lawson,2022,3,1570.53,0,427,442,57
Katie Lawson,2022,4,2281.02,0,427,442,57
Katie Lawson,2022,5,1000.53,0,427,442,57
Katie Lawson,2022,6,2646.4500000000003,0,427,442,57
Katie Lawson,2022,7,2897.43,0,427,442,57
Katie Lawson,2022,8,1703.4,0,427,442,57
Katie Lawson,2022,9,1321.64,0,427,442,57
Katie Lawson,2022,10,5581.92,0,427,442,57
Katie Lawson,2022,11,4355.97,0,427,442,57
Katie Lawson,2022,12,3550.98,0,427,442,57
Kayla Boyer,2019,1,1762.96,0,609,475,76
Kayla Boyer,2019,2,1071.99,0,609,475,76
Kayla Boyer,2019,3,1820.87,0,609,475,76
Kayla Boyer,2019,4,1254.29,0,609,475,76
Kayla Boyer,2019,5,1525.24,0,609,475,76
Kayla Boyer,2019,6,2487.96,0,609,475,76
Kayla Boyer,2019,7,1057.61,0,609,475,76
Kayla Boyer,2019,8,3641.92,0,609,475,76
Kayla Boyer,2019,9,2418.69,0,609,475,76
Kayla Boyer,2019,10,1413.55,0,609,475,76
Kayla Boyer,2019,11,1818.87,0,609,475,76
Kayla Boyer,2019,12,3254.6,0,609,475,76
Kayla Boyer,2020,1,2474.66,0,609,475,76
Kayla Boyer,2020,2,1650.02,0,609,475,76
Kayla Boyer,2020,3,2324.74,0,609,475,76
Kayla Boyer,2020,4,2786.37,0,609,475,76
Kayla Boyer,2020,5,2021.1899999999998,0,609,475,76
Kayla Boyer,2020,6,1545.54,0,609,475,76
Kayla Boyer,2020,7,2237.21,0,609,475,76
Kayla Boyer,2020,8,4151.9,0,609,475,76
Kayla Boyer,2020,9,2380.49,0,609,475,76
Kayla Boyer,2020,10,2182.55,0,609,475,76
Kayla Boyer,2020,11,526.64,0,609,475,76
Kayla Boyer,2020,12,4962.66,0,609,475,76
Kayla Boyer,2021,1,1531.1100000000001,0,609,475,76
Kayla Boyer,2021,2,2410.13,0,609,475,76
Kayla Boyer,2021,3,1152.15,0,609,475,76
Kayla Boyer,2021,4,1802.9,0,609,475,76
Kayla Boyer,2021,5,1456.8799999999999,0,609,475,76
Kayla Boyer,2021,6,1680.23,0,609,475,76
Kayla Boyer,2021,7,1592.52,0,609,475,76
Kayla Boyer,2021,8,1955.47,0,609,475,76
Kayla Boyer,2021,9,1643.43,0,609,475,76
Kayla Boyer,2021,10,1176.48,0,609,475,76
Kayla Boyer,2021,11,2634.95,0,609,475,76
Kayla Boyer,2021,12,3240.35,0,609,475,76
Kayla Boyer,2022,1,1079.01,0,609,475,76
Kayla Boyer,2022,2,999.95,0,609,475,76
Kayla Boyer,2022,3,2029.98,0,609,475,76
Kayla Boyer,2022,4,1358.66,0,609,475,76
Kayla Boyer,2022,5,2015.56,0,609,475,76
Kayla Boyer,2022,6,2453.21,0,609,475,76
Kayla Boyer,2022,7,2421.92,0,609,475,76
Kayla Boyer,2022,8,1367.33,0,609,475,76
Kayla Boyer,2022,9,1176.56,0,609,475,76
Kayla Boyer,2022,10,2068.47,0,609,475,76
Kayla Boyer,2022,11,2938.0299999999997,0,609,475,76
Kayla Boyer,2022,12,2307.52,0,609,475,76
Kayla Fisher,2018,12,55.52,0,591,48,21
Kayla Fisher,2019,1,4528.48,0,591,48,21
Kayla Fisher,2019,2,4560.5,0,591,48,21
Kayla Fisher,2019,3,5445.87,0,591,48,21
Kayla Fisher,2019,4,7401.67,0,591,48,21
Kayla Fisher,2019,5,7989.27,0,591,48,21
Kayla Fisher,2019,6,8473.33,0,591,48,21
Kayla Fisher,2019,7,7447.94,0,591,48,21
Kayla Fisher,2019,8,8274.96,0,591,48,21
Kayla Fisher,2019,9,5023.06,0,591,48,21
Kayla Fisher,2019,10,6124.93,0,591,48,21
Kayla Fisher,2019,11,7291.47,0,591,48,21
Kayla Fisher,2019,12,8215.42,0,591,48,21
Kayla Fisher,2020,1,3713.37,0,591,48,21
Kayla Fisher,2020,2,5284.34,0,591,48,21
Kayla Fisher,2020,3,4527.35,0,591,48,21
Kayla Fisher,2020,4,4807.2,0,591,48,21
Kayla Fisher,2020,5,5068.52,0,591,48,21
Kayla Fisher,2020,6,4777.52,0,591,48,21
Kayla Fisher,2020,7,7685.39,0,591,48,21
Kayla Fisher,2020,8,4274.01,0,591,48,21
Kayla Fisher,2020,9,6409.11,0,591,48,21
Kayla Fisher,2020,10,6979.86,0,591,48,21
Kayla Fisher,2020,11,4236.18,0,591,48,21
Kayla Fisher,2020,12,7843.46,0,591,48,21
Kayla Fisher,2021,1,3418.22,0,591,48,21
Kayla Fisher,2021,2,2628.17,0,591,48,21
Kayla Fisher,2021,3,6489.13,0,591,48,21
Kayla Fisher,2021,4,7378.3,0,591,48,21
Kayla Fisher,2021,5,7250.99,0,591,48,21
Kayla Fisher,2021,6,3673.96,0,591,48,21
Kayla Fisher,2021,7,8113.66,0,591,48,21
Kayla Fisher,2021,8,12593.98,0,591,48,21
Kayla Fisher,2021,9,3356.65,0,591,48,21
Kayla Fisher,2021,10,8860.710000000001,0,591,48,21
Kayla Fisher,2021,11,3981.81,0,591,48,21
Kayla Fisher,2021,12,13898.23,0,591,48,21
Kayla Fisher,2022,1,5738.35,0,591,48,21
Kayla Fisher,2022,2,4463.12,0,591,48,21
Kayla Fisher,2022,3,6395.3,0,591,48,21
Kayla Fisher,2022,4,7304.17,0,591,48,21
Kayla Fisher,2022,5,5362.53,0,591,48,21
Kayla Fisher,2022,6,10686.32,0,591,48,21
Kayla Fisher,2022,7,8000.41,0,591,48,21
Kayla Fisher,2022,8,8787.74,0,591,48,21
Kayla Fisher,2022,9,12406.1,0,591,48,21
Kayla Fisher,2022,10,5416.67,0,591,48,21
Kayla Fisher,2022,11,7857.0,0,591,48,21
Kayla Fisher,2022,12,18502.32,0,591,48,21
Kayla Hess,2018,12,236.70999999999998,0,631,259,47
Kayla Hess,2019,1,11584.130000000001,0,631,259,47
Kayla Hess,2019,2,15793.12,0,631,259,47
Kayla Hess,2019,3,15231.11,0,631,259,47
Kayla Hess,2019,4,17985.01,0,631,259,47
Kayla Hess,2019,5,20927.82,0,631,259,47
Kayla Hess,2019,6,23610.02,0,631,259,47
Kayla Hess,2019,7,23184.33,0,631,259,47
Kayla Hess,2019,8,25486.47,0,631,259,47
Kayla Hess,2019,9,18015.97,0,631,259,47
Kayla Hess,2019,10,17653.89,0,631,259,47
Kayla Hess,2019,11,19645.06,0,631,259,47
Kayla Hess,2019,12,38773.92,0,631,259,47
Kayla Hess,2020,1,17527.84,0,631,259,47
Kayla Hess,2020,2,14668.11,0,631,259,47
Kayla Hess,2020,3,21059.1,0,631,259,47
Kayla Hess,2020,4,11321.81,0,631,259,47
Kayla Hess,2020,5,17397.09,0,631,259,47
Kayla Hess,2020,6,12089.06,0,631,259,47
Kayla Hess,2020,7,12874.0,0,631,259,47
Kayla Hess,2020,8,15020.69,0,631,259,47
Kayla Hess,2020,9,12189.74,0,631,259,47
Kayla Hess,2020,10,9868.33,0,631,259,47
Kayla Hess,2020,11,9688.73,0,631,259,47
Kayla Hess,2020,12,25856.54,0,631,259,47
Kayla Hess,2021,1,9838.86,0,631,259,47
Kayla Hess,2021,2,7498.94,0,631,259,47
Kayla Hess,2021,3,11792.58,0,631,259,47
Kayla Hess,2021,4,13021.79,0,631,259,47
Kayla Hess,2021,5,15386.69,0,631,259,47
Kayla Hess,2021,6,14267.28,0,631,259,47
Kayla Hess,2021,7,16160.68,0,631,259,47
Kayla Hess,2021,8,17037.93,0,631,259,47
Kayla Hess,2021,9,11521.03,0,631,259,47
Kayla Hess,2021,10,15147.72,0,631,259,47
Kayla Hess,2021,11,12604.73,0,631,259,47
Kayla Hess,2021,12,26340.09,0,631,259,47
Kayla Hess,2022,1,13302.07,0,631,259,47
Kayla Hess,2022,2,14931.76,0,631,259,47
Kayla Hess,2022,3,17160.79,0,631,259,47
Kayla Hess,2022,4,20586.4,0,631,259,47
Kayla Hess,2022,5,19760.27,0,631,259,47
Kayla Hess,2022,6,15975.15,0,631,259,47
Kayla Hess,2022,7,22386.4,0,631,259,47
Kayla Hess,2022,8,19339.81,0,631,259,47
Kayla Hess,2022,9,14624.0,0,631,259,47
Kayla Hess,2022,10,18658.2,0,631,259,47
Kayla Hess,2022,11,21807.94,0,631,259,47
Kayla Hess,2022,12,39613.38,0,631,259,47
Kayla Hunter,2018,12,78.31,0,271,8,80
Kayla Hunter,2019,1,1572.89,0,271,8,80
Kayla Hunter,2019,2,1244.5,0,271,8,80
Kayla Hunter,2019,3,1875.18,0,271,8,80
Kayla Hunter,2019,4,1441.6100000000001,0,271,8,80
Kayla Hunter,2019,5,1448.86,0,271,8,80
Kayla Hunter,2019,6,3227.38,0,271,8,80
Kayla Hunter,2019,7,1960.98,0,271,8,80
Kayla Hunter,2019,8,2099.3,0,271,8,80
Kayla Hunter,2019,9,1501.61,0,271,8,80
Kayla Hunter,2019,10,1029.8,0,271,8,80
Kayla Hunter,2019,11,765.68,0,271,8,80
Kayla Hunter,2019,12,3663.39,0,271,8,80
Kayla Hunter,2020,1,1978.12,0,271,8,80
Kayla Hunter,2020,2,2149.41,0,271,8,80
Kayla Hunter,2020,3,1524.21,0,271,8,80
Kayla Hunter,2020,4,1761.67,0,271,8,80
Kayla Hunter,2020,5,1873.22,0,271,8,80
Kayla Hunter,2020,6,3587.68,0,271,8,80
Kayla Hunter,2020,7,2848.85,0,271,8,80
Kayla Hunter,2020,8,1642.6399999999999,0,271,8,80
Kayla Hunter,2020,9,2022.77,0,271,8,80
Kayla Hunter,2020,10,1486.5,0,271,8,80
Kayla Hunter,2020,11,2321.36,0,271,8,80
Kayla Hunter,2020,12,4033.6,0,271,8,80
Kayla Hunter,2021,1,1752.49,0,271,8,80
Kayla Hunter,2021,2,1051.85,0,271,8,80
Kayla Hunter,2021,3,1467.04,0,271,8,80
Kayla Hunter,2021,4,1812.51,0,271,8,80
Kayla Hunter,2021,5,1661.92,0,271,8,80
Kayla Hunter,2021,6,1499.58,0,271,8,80
Kayla Hunter,2021,7,1781.52,0,271,8,80
Kayla Hunter,2021,8,1454.23,0,271,8,80
Kayla Hunter,2021,9,1250.14,0,271,8,80
Kayla Hunter,2021,10,1138.65,0,271,8,80
Kayla Hunter,2021,11,1319.67,0,271,8,80
Kayla Hunter,2021,12,3062.8,0,271,8,80
Kayla Hunter,2022,1,2571.81,0,271,8,80
Kayla Hunter,2022,2,1194.33,0,271,8,80
Kayla Hunter,2022,3,5906.61,0,271,8,80
Kayla Hunter,2022,4,4080.33,0,271,8,80
Kayla Hunter,2022,5,6479.46,0,271,8,80
Kayla Hunter,2022,6,4289.01,0,271,8,80
Kayla Hunter,2022,7,5856.57,0,271,8,80
Kayla Hunter,2022,8,3264.58,0,271,8,80
Kayla Hunter,2022,9,3345.18,0,271,8,80
Kayla Hunter,2022,10,2463.57,0,271,8,80
Kayla Hunter,2022,11,3087.04,0,271,8,80
Kayla Hunter,2022,12,6846.39,0,271,8,80
Kayla Mata,2019,1,1377.83,0,72,485,63
Kayla Mata,2019,2,712.95,0,72,485,63
Kayla Mata,2019,3,1100.19,0,72,485,63
Kayla Mata,2019,4,1297.3999999999999,0,72,485,63
Kayla Mata,2019,5,1292.3,0,72,485,63
Kayla Mata,2019,6,1653.85,0,72,485,63
Kayla Mata,2019,7,2891.81,0,72,485,63
Kayla Mata,2019,8,1175.46,0,72,485,63
Kayla Mata,2019,9,1872.34,0,72,485,63
Kayla Mata,2019,10,1834.55,0,72,485,63
Kayla Mata,2019,11,1853.8200000000002,0,72,485,63
Kayla Mata,2019,12,3206.26,0,72,485,63
Kayla Mata,2020,1,1788.63,0,72,485,63
Kayla Mata,2020,2,805.9100000000001,0,72,485,63
Kayla Mata,2020,3,1868.95,0,72,485,63
Kayla Mata,2020,4,1470.05,0,72,485,63
Kayla Mata,2020,5,1119.17,0,72,485,63
Kayla Mata,2020,6,1285.38,0,72,485,63
Kayla Mata,2020,7,4161.84,0,72,485,63
Kayla Mata,2020,8,1688.98,0,72,485,63
Kayla Mata,2020,9,2179.49,0,72,485,63
Kayla Mata,2020,10,2499.14,0,72,485,63
Kayla Mata,2020,11,3961.7599999999998,0,72,485,63
Kayla Mata,2020,12,3179.89,0,72,485,63
Kayla Mata,2021,1,2945.05,0,72,485,63
Kayla Mata,2021,2,922.0699999999999,0,72,485,63
Kayla Mata,2021,3,1278.04,0,72,485,63
Kayla Mata,2021,4,1643.86,0,72,485,63
Kayla Mata,2021,5,874.06,0,72,485,63
Kayla Mata,2021,6,2983.15,0,72,485,63
Kayla Mata,2021,7,807.92,0,72,485,63
Kayla Mata,2021,8,1956.98,0,72,485,63
Kayla Mata,2021,9,1019.98,0,72,485,63
Kayla Mata,2021,10,1639.75,0,72,485,63
Kayla Mata,2021,11,1630.81,0,72,485,63
Kayla Mata,2021,12,3015.7,0,72,485,63
Kayla Mata,2022,1,3336.33,0,72,485,63
Kayla Mata,2022,2,2344.86,0,72,485,63
Kayla Mata,2022,3,7693.94,0,72,485,63
Kayla Mata,2022,4,3152.65,0,72,485,63
Kayla Mata,2022,5,3655.68,0,72,485,63
Kayla Mata,2022,6,4434.3,0,72,485,63
Kayla Mata,2022,7,4061.59,0,72,485,63
Kayla Mata,2022,8,3331.58,0,72,485,63
Kayla Mata,2022,9,3194.84,0,72,485,63
Kayla Mata,2022,10,3283.8,0,72,485,63
Kayla Mata,2022,11,2936.87,0,72,485,63
Kayla Mata,2022,12,6849.89,0,72,485,63
Kayla Ramirez,2019,1,2333.7200000000003,0,600,342,84
Kayla Ramirez,2019,2,2294.81,0,600,342,84
Kayla Ramirez,2019,3,2205.56,0,600,342,84
Kayla Ramirez,2019,4,3941.2,0,600,342,84
Kayla Ramirez,2019,5,5043.46,0,600,342,84
Kayla Ramirez,2019,6,5357.84,0,600,342,84
Kayla Ramirez,2019,7,4749.95,0,600,342,84
Kayla Ramirez,2019,8,7622.97,0,600,342,84
Kayla Ramirez,2019,9,5303.2,0,600,342,84
Kayla Ramirez,2019,10,4090.16,0,600,342,84
Kayla Ramirez,2019,11,4510.27,0,600,342,84
Kayla Ramirez,2019,12,7591.34,0,600,342,84
Kayla Ramirez,2020,1,2342.9,0,600,342,84
Kayla Ramirez,2020,2,2778.0099999999998,0,600,342,84
Kayla Ramirez,2020,3,2724.15,0,600,342,84
Kayla Ramirez,2020,4,3266.73,0,600,342,84
Kayla Ramirez,2020,5,4712.24,0,600,342,84
Kayla Ramirez,2020,6,5935.72,0,600,342,84
Kayla Ramirez,2020,7,4732.6,0,600,342,84
Kayla Ramirez,2020,8,6223.12,0,600,342,84
Kayla Ramirez,2020,9,3857.37,0,600,342,84
Kayla Ramirez,2020,10,3709.0,0,600,342,84
Kayla Ramirez,2020,11,2932.82,0,600,342,84
Kayla Ramirez,2020,12,5207.54,0,600,342,84
Kayla Ramirez,2021,1,3748.6600000000003,0,600,342,84
Kayla Ramirez,2021,2,3501.22,0,600,342,84
Kayla Ramirez,2021,3,4655.24,0,600,342,84
Kayla Ramirez,2021,4,2809.44,0,600,342,84
Kayla Ramirez,2021,5,4510.39,0,600,342,84
Kayla Ramirez,2021,6,3671.99,0,600,342,84
Kayla Ramirez,2021,7,4154.14,0,600,342,84
Kayla Ramirez,2021,8,4124.5,0,600,342,84
Kayla Ramirez,2021,9,3589.2999999999997,0,600,342,84
Kayla Ramirez,2021,10,4078.39,0,600,342,84
Kayla Ramirez,2021,11,1941.67,0,600,342,84
Kayla Ramirez,2021,12,5513.68,0,600,342,84
Kayla Ramirez,2022,1,5378.37,0,600,342,84
Kayla Ramirez,2022,2,4615.52,0,600,342,84
Kayla Ramirez,2022,3,5153.23,0,600,342,84
Kayla Ramirez,2022,4,7332.03,0,600,342,84
Kayla Ramirez,2022,5,19925.410000000003,0,600,342,84
Kayla Ramirez,2022,6,7011.52,0,600,342,84
Kayla Ramirez,2022,7,7244.83,0,600,342,84
Kayla Ramirez,2022,8,7692.24,0,600,342,84
Kayla Ramirez,2022,9,11712.97,0,600,342,84
Kayla Ramirez,2022,10,5609.16,0,600,342,84
Kayla Ramirez,2022,11,6159.2,0,600,342,84
Kayla Ramirez,2022,12,11774.66,0,600,342,84
